"2018-11-29 16:14:41","f4:5c:89:8d:58:85","samuel","outlook.office365.com","TCP","192.168.14.23","53830","52.98.84.98","443"
"2018-11-29 16:14:41","f4:5c:89:8d:58:85","samuel","outlook.office365.com","TCP","192.168.14.23","53829","52.98.84.98","443"
"2018-11-29 16:14:46","f4:5c:89:8d:58:85","samuel","star.c10r.facebook.com","TCP","192.168.14.23","53831","157.240.13.14","443"
"2018-11-29 16:14:50","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49866","13.107.136.9","443"
"2018-11-29 16:14:50","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49867","13.107.136.9","443"
"2018-11-29 16:14:50","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49868","13.107.136.9","443"
"2018-11-29 16:14:57","04:d6:aa:3d:4c:3b","nara","np.tritondigital.com","TCP","192.168.14.17","46665","192.173.28.225","80"
"2018-11-29 16:15:03","8c:85:90:b4:f9:05","cedric","outlook.ha.office365.com","TCP","192.168.14.112","49869","52.98.84.98","443"
"2018-11-29 16:15:05","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49870","13.107.136.9","443"
"2018-11-29 16:15:05","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49871","13.107.136.9","443"
"2018-11-29 16:15:05","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49872","13.107.136.9","443"
"2018-11-29 16:15:06","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49873","13.107.136.9","443"
"2018-11-29 16:21:07","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49874","13.107.136.9","443"
"2018-11-29 16:21:07","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49875","13.107.136.9","443"
"2018-11-29 16:21:08","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49876","13.107.136.9","443"
"2018-11-29 16:21:08","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49877","13.107.136.9","443"
"2018-11-29 16:21:13","04:d6:aa:3d:4c:3b","nara","www.outlook.com","TCP","192.168.14.17","40845","52.98.65.18","443"
"2018-11-29 16:21:17","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49878","13.107.136.9","443"
"2018-11-29 16:21:17","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49880","13.107.136.9","443"
"2018-11-29 16:21:17","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49879","13.107.136.9","443"
"2018-11-29 16:21:19","8c:85:90:b4:f9:05","cedric","outlook.ha.office365.com","TCP","192.168.14.112","49881","52.98.77.114","443"
"2018-11-29 16:21:19","8c:85:90:b4:f9:05","cedric","outlook.ha.office365.com","TCP","192.168.14.112","49882","52.98.77.114","443"
"2018-11-29 16:21:20","04:d6:aa:3d:4c:3b","nara","np.tritondigital.com","TCP","192.168.14.17","46668","192.173.28.225","80"
"2018-11-29 16:21:26","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49891","13.107.136.9","443"
"2018-11-29 16:21:26","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49892","13.107.136.9","443"
"2018-11-29 16:21:26","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49893","13.107.136.9","443"
"2018-11-29 16:21:29","f4:5c:89:8d:58:85","samuel","outlook.ha.office365.com","TCP","192.168.14.23","53833","52.98.71.210","443"
"2018-11-29 16:21:29","f4:5c:89:8d:58:85","samuel","outlook.ha.office365.com","TCP","192.168.14.23","53834","52.98.71.210","443"
"2018-11-29 16:21:33","8c:85:90:b4:f9:05","cedric","openrainbow.com","TCP","192.168.14.112","49894","139.99.122.99","443"
"2018-11-29 16:21:34","8c:85:90:b4:f9:05","cedric","outlook.ms-acdc.office.com","TCP","192.168.14.112","49895","40.100.28.178","443"
"2018-11-29 16:21:34","8c:85:90:b4:f9:05","cedric","outlook.ms-acdc.office.com","TCP","192.168.14.112","49896","40.100.28.178","443"
"2018-11-29 16:21:36","04:d6:aa:3d:4c:3b","nara","outlook.office365.com","TCP","192.168.14.17","57731","40.100.29.210","443"
"2018-11-29 16:21:36","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49897","13.107.136.9","443"
"2018-11-29 16:21:36","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49898","13.107.136.9","443"
"2018-11-29 16:21:36","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49899","13.107.136.9","443"
"2018-11-29 16:21:37","8c:85:90:b4:f9:05","cedric","roam.eu.alcatel-lucent.com","TCP","192.168.14.112","49900","135.245.210.64","443"
"2018-11-29 16:21:37","8c:85:90:b4:f9:05","cedric","roam.eu.alcatel-lucent.com","TCP","192.168.14.112","49901","135.245.210.64","443"
"2018-11-29 16:21:40","04:d6:aa:3d:4c:3b","nara","outlook.office365.com","TCP","192.168.14.17","57735","40.100.29.210","443"
"2018-11-29 16:21:45","f4:5c:89:8d:58:85","samuel","star.c10r.facebook.com","TCP","192.168.14.23","53835","157.240.13.14","443"
"2018-11-29 16:21:47","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49902","13.107.136.9","443"
"2018-11-29 16:21:47","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49903","13.107.136.9","443"
"2018-11-29 16:21:47","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49904","13.107.136.9","443"
"2018-11-29 16:21:51","04:d6:aa:3d:4c:3b","nara","np.tritondigital.com","TCP","192.168.14.17","46675","192.173.28.225","80"
"2018-11-29 16:21:57","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49905","13.107.136.9","443"
"2018-11-29 16:21:57","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49906","13.107.136.9","443"
"2018-11-29 16:21:57","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49907","13.107.136.9","443"
"2018-11-29 16:22:07","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49910","13.107.136.9","443"
"2018-11-29 16:22:07","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49908","13.107.136.9","443"
"2018-11-29 16:22:07","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49909","13.107.136.9","443"
"2018-11-29 16:22:07","8c:85:90:b4:f9:05","cedric","outlook.ha.office365.com","TCP","192.168.14.112","49911","40.100.28.178","443"
"2018-11-29 16:22:18","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49912","13.107.136.9","443"
"2018-11-29 16:22:18","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49913","13.107.136.9","443"
"2018-11-29 16:22:18","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49914","13.107.136.9","443"
"2018-11-29 16:22:22","04:d6:aa:3d:4c:3b","nara","np.tritondigital.com","TCP","192.168.14.17","42320","192.173.28.218","80"
"2018-11-29 16:22:27","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49915","13.107.136.9","443"
"2018-11-29 16:22:27","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49916","13.107.136.9","443"
"2018-11-29 16:22:32","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49917","13.107.136.9","443"
"2018-11-29 16:22:38","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49918","13.107.136.9","443"
"2018-11-29 16:22:38","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49919","13.107.136.9","443"
"2018-11-29 16:22:38","8c:85:90:b4:f9:05","cedric","outlook.ha.office365.com","TCP","192.168.14.112","49920","40.100.28.178","443"
"2018-11-29 16:22:41","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49921","13.107.136.9","443"
"2018-11-29 16:22:46","a8:a7:95:44:cb:a5","jctee","outlook.ha.office365.com","TCP","192.168.14.62","59673","40.100.28.178","443"
"2018-11-29 16:22:46","a8:a7:95:44:cb:a5","jctee",,"TCP","192.168.14.62","59672","192.168.1.15","8080"
"2018-11-29 16:22:48","a8:a7:95:44:cb:a5","jctee","outlook.office365.com","TCP","192.168.14.62","59620","52.98.71.210","443"
"2018-11-29 16:22:48","a8:a7:95:44:cb:a5","jctee","outlook.office365.com","TCP","192.168.14.62","59674","52.98.71.210","443"
"2018-11-29 16:22:51","f4:5c:89:8d:58:85","samuel","star.c10r.facebook.com","TCP","192.168.14.23","53836","157.240.13.14","443"
"2018-11-29 16:22:52","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49930","135.245.241.5","443"
"2018-11-29 16:22:52","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49931","135.245.241.5","443"
"2018-11-29 16:22:53","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49932","13.107.136.9","443"
"2018-11-29 16:22:53","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49933","135.245.241.6","443"
"2018-11-29 16:22:53","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49934","13.107.136.9","443"
"2018-11-29 16:22:53","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49935","13.107.136.9","443"
"2018-11-29 16:22:53","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49936","135.245.241.6","443"
"2018-11-29 16:22:53","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49937","135.245.241.3","443"
"2018-11-29 16:22:53","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49938","135.245.241.3","443"
"2018-11-29 16:22:53","f4:5c:89:8d:58:85","samuel","outlook.office365.com","TCP","192.168.14.23","53837","52.98.71.50","443"
"2018-11-29 16:22:53","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49939","135.245.241.2","443"
"2018-11-29 16:22:53","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49940","135.245.241.2","443"
"2018-11-29 16:22:54","04:d6:aa:3d:4c:3b","nara","np.tritondigital.com","TCP","192.168.14.17","46682","192.173.28.225","80"
"2018-11-29 16:22:54","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49941","135.245.241.4","443"
"2018-11-29 16:22:54","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49942","135.245.241.4","443"
"2018-11-29 16:22:54","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49943","135.245.241.1","443"
"2018-11-29 16:22:54","8c:85:90:b4:f9:05","cedric",,"TCP","192.168.14.112","49944","135.245.241.1","443"
"2018-11-29 16:23:02","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49945","13.107.136.9","443"
"2018-11-29 16:23:02","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49946","13.107.136.9","443"
"2018-11-29 16:23:02","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49947","13.107.136.9","443"
"2018-11-29 16:23:04","a8:a7:95:44:cb:a5","jctee",,"TCP","192.168.14.62","59675","192.168.1.15","8080"
"2018-11-29 16:23:09","8c:85:90:b4:f9:05","cedric","outlook.office365.com","TCP","192.168.14.112","49948","40.100.28.194","443"
"2018-11-29 16:23:11","f0:98:9d:ee:78:ab","glee","api-glb-sin.smoot.apple.com","TCP","192.168.14.82","62084","17.252.233.246","443"
"2018-11-29 16:23:12","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49949","13.107.136.9","443"
"2018-11-29 16:23:12","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49950","13.107.136.9","443"
"2018-11-29 16:23:12","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49951","13.107.136.9","443"
"2018-11-29 16:23:18","a8:a7:95:44:cb:a5","jctee",,"TCP","192.168.14.62","59676","40.100.29.34","443"
"2018-11-29 16:23:22","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49952","13.107.136.9","443"
"2018-11-29 16:23:22","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49953","13.107.136.9","443"
"2018-11-29 16:23:22","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49954","13.107.136.9","443"
"2018-11-29 16:23:24","04:d6:aa:3d:4c:3b","nara","np.tritondigital.com","TCP","192.168.14.17","46683","192.173.28.225","80"
"2018-11-29 16:23:25","a8:a7:95:44:cb:a5","jctee",,"TCP","192.168.14.62","59677","192.168.1.15","8080"
"2018-11-29 16:23:29","f0:98:9d:ee:78:ab","glee","gateway.icloud.com","TCP","192.168.14.82","62085","17.248.154.79","443"
"2018-11-29 16:23:32","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49955","13.107.136.9","443"
"2018-11-29 16:23:32","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49956","13.107.136.9","443"
"2018-11-29 16:23:32","8c:85:90:b4:f9:05","cedric","aleinternational.sharepoint.com","TCP","192.168.14.112","49957","13.107.136.9","443"
"2018-11-29 16:23:37","8c:85:90:b4:f9:05","cedric","nexus.officeapps.live.com","TCP","192.168.14.112","49958","52.109.88.38","443"
"2018-11-29 16:23:42","04:d6:aa:3d:4c:3b","nara","api.samsungcloud.com","TCP","192.168.14.17","35517","52.84.227.214","443"
"2018-11-29 16:23:42","04:d6:aa:3d:4c:3b","nara","cas.api.samsungcloud.com","TCP","192.168.14.17","46525","52.35.116.202","443"
"2018-11-29 16:23:46","a8:a7:95:44:cb:a5","jctee",,"TCP","192.168.14.62","59678","192.168.1.15","8080"
